iter	Passed	Remaining
560	2778	2173
561	2782	2168
562	2787	2163
563	2792	2158
564	2797	2153
565	2802	2149
566	2808	2145
567	2813	2139
568	2818	2134
569	2823	2130
570	2828	2125
571	2833	2120
572	2838	2115
573	2843	2110
574	2848	2105
575	2853	2100
576	2857	2095
577	2862	2090
578	2868	2085
579	2873	2080
580	2877	2075
581	2882	2069
582	2886	2064
583	2891	2059
584	2896	2054
585	2900	2049
586	2906	2044
587	2910	2039
588	2914	2033
589	2919	2028
590	2924	2023
591	2928	2018
592	2933	2013
593	2938	2008
594	2943	2003
595	2948	1998
596	2953	1994
597	2958	1989
598	2963	1983
599	2968	1978
600	2973	1973
601	2978	1969
602	2983	1963
603	2987	1958
604	2991	1953
605	2996	1947
606	3001	1943
607	3005	1938
608	3009	1932
609	3014	1927
610	3020	1922
611	3024	1917
612	3029	1912
613	3034	1907
614	3038	1902
615	3043	1897
616	3047	1891
617	3053	1887
618	3057	1882
619	3062	1876
620	3067	1872
621	3072	1867
622	3077	1862
623	3081	1856
624	3086	1851
625	3091	1846
626	3096	1841
627	3101	1837
628	3106	1832
629	3110	1826
630	3115	1821
631	3119	1816
632	3124	1811
633	3129	1806
634	3134	1801
635	3139	1796
636	3144	1791
637	3149	1787
638	3155	1782
639	3160	1777
640	3164	1772
641	3170	1767
642	3174	1762
643	3179	1757
644	3184	1752
645	3188	1747
646	3193	1742
647	3197	1737
648	3202	1732
649	3206	1726
650	3212	1721
651	3217	1717
652	3221	1711
653	3226	1706
654	3230	1701
655	3235	1696
656	3240	1691
657	3244	1686
658	3250	1681
659	3254	1676
660	3259	1671
661	3264	1666
662	3269	1661
663	3274	1656
664	3279	1652
665	3284	1647
666	3288	1642
667	3293	1636
668	3299	1632
669	3304	1627
670	3309	1622
671	3314	1617
672	3319	1612
673	3324	1607
674	3329	1602
675	3334	1598
676	3338	1592
677	3342	1587
678	3348	1582
679	3351	1577
680	3356	1572
681	3361	1567
682	3365	1562
683	3370	1556
684	3373	1551
685	3378	1546
686	3383	1541
687	3387	1536
688	3391	1530
689	3396	1525
690	3401	1520
691	3405	1515
692	3410	1510
693	3415	1505
694	3419	1500
695	3424	1495
696	3429	1491
697	3434	1486
698	3438	1480
699	3444	1476
700	3448	1471
701	3453	1466
702	3458	1460
703	3463	1456
704	3468	1451
705	3473	1446
706	3478	1441
707	3483	1436
708	3487	1431
709	3492	1426
710	3496	1421
711	3501	1416
712	3505	1411
713	3511	1406
714	3515	1401
715	3519	1396
716	3524	1391
717	3529	1386
718	3533	1381
719	3538	1376
720	3543	1371
721	3549	1366
722	3554	1361
723	3558	1356
724	3562	1351
725	3568	1346
726	3573	1341
727	3578	1337
728	3583	1332
729	3588	1327
730	3593	1322
731	3597	1317
732	3602	1312
733	3608	1307
734	3612	1302
735	3618	1297
736	3623	1292
737	3628	1288
738	3632	1283
739	3637	1278
740	3642	1273
741	3646	1267
742	3651	1263
743	3656	1258
744	3660	1253
745	3665	1248
746	3670	1243
747	3675	1238
748	3680	1233
749	3685	1228
750	3690	1223
751	3695	1218
752	3700	1213
753	3705	1208
754	3709	1203
755	3714	1198
756	3718	1193
757	3723	1188
758	3728	1183
759	3732	1178
760	3737	1173
761	3741	1168
762	3747	1163
763	3751	1158
764	3757	1154
765	3762	1149
766	3766	1144
767	3771	1139
768	3775	1134
769	3780	1129
770	3785	1124
771	3791	1119
772	3795	1114
773	3800	1109
774	3805	1104
775	3810	1099
776	3814	1094
777	3818	1089
778	3823	1084
779	3828	1079
780	3832	1074
781	3836	1069
782	3841	1064
783	3846	1059
784	3850	1054
785	3855	1049
786	3859	1044
787	3863	1039
788	3868	1034
789	3872	1029
790	3878	1024
791	3883	1019
792	3889	1015
793	3894	1010
794	3898	1005
795	3903	1000
796	3908	995
797	3912	990
798	3917	985
799	3922	980
800	3926	975
801	3931	970
802	3936	965
803	3941	960
804	3946	955
805	3951	951
806	3955	946
807	3961	941
808	3966	936
809	3971	931
810	3976	926
811	3980	921
812	3985	916
813	3990	911
814	3994	906
815	3999	901
816	4004	896
817	4009	892
818	4013	887
819	4019	882
820	4024	877
821	4028	872
822	4033	867
823	4038	862
824	4043	857
825	4048	852
826	4053	847
827	4057	842
828	4062	837
829	4067	833
830	4072	828
831	4077	823
832	4082	818
833	4087	813
834	4092	808
835	4097	803
836	4102	798
837	4107	793
838	4112	789
839	4117	784
840	4122	779
841	4126	774
842	4131	769
843	4135	764
844	4140	759
845	4144	754
846	4150	749
847	4155	744
848	4160	739
849	4165	735
850	4170	730
851	4175	725
852	4180	720
853	4185	715
854	4189	710
855	4194	705
856	4199	700
857	4203	695
858	4208	690
859	4212	685
860	4216	680
861	4221	675
862	4226	670
863	4231	666
864	4236	661
865	4241	656
866	4246	651
867	4251	646
868	4256	641
869	4261	636
870	4265	631
871	4270	626
872	4275	621
873	4280	617
874	4284	612
875	4289	607
876	4294	602
877	4299	597
878	4303	592
879	4308	587
880	4313	582
881	4318	577
882	4323	572
883	4328	568
884	4334	563
885	4338	558
886	4343	553
887	4348	548
888	4352	543
889	4357	538
890	4362	533
891	4367	528
892	4372	523
893	4377	519
894	4381	514
895	4386	509
896	4391	504
897	4396	499
898	4400	494
899	4405	489
900	4410	484
901	4415	479
902	4420	474
903	4425	469
904	4430	465
905	4435	460
906	4439	455
907	4444	450
908	4449	445
909	4453	440
910	4458	435
911	4462	430
912	4466	425
913	4471	420
914	4476	415
915	4481	410
916	4485	406
917	4490	401
918	4495	396
919	4500	391
920	4505	386
921	4509	381
922	4514	376
923	4518	371
924	4524	366
925	4528	361
926	4532	356
927	4537	352
928	4541	347
929	4546	342
930	4551	337
931	4555	332
932	4560	327
933	4565	322
934	4570	317
935	4575	312
936	4579	307
937	4584	303
938	4589	298
939	4593	293
940	4598	288
941	4603	283
942	4607	278
943	4611	273
944	4616	268
945	4621	263
946	4625	258
947	4630	253
948	4635	249
949	4639	244
950	4644	239
951	4649	234
952	4653	229
953	4658	224
954	4662	219
955	4667	214
956	4672	209
957	4676	205
958	4682	200
959	4687	195
960	4691	190
961	4696	185
962	4700	180
963	4705	175
964	4710	170
965	4715	165
966	4719	161
967	4724	156
968	4729	151
969	4734	146
970	4739	141
971	4743	136
972	4748	131
973	4752	126
974	4758	122
975	4762	117
976	4767	112
977	4772	107
978	4776	102
979	4781	97
980	4786	92
981	4791	87
982	4795	82
983	4801	78
984	4806	73
985	4810	68
986	4815	63
987	4820	58
988	4825	53
989	4830	48
990	4835	43
991	4840	39
992	4844	34
993	4849	29
994	4854	24
995	4860	19
996	4864	14
997	4868	9
998	4873	4
999	4878	0
